time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P(Pa)
2022-04-27 11:44:32.1470,-0.464,-1.336,-0.12,5.6,3.45,3.31,2.42,-0.15,-1.13,100382.401
2022-04-27 11:44:32.1600,0.266,-1.055,0.264,-2.01,1.97,-4.04,1.78,-0.1,-0.81,100382.401
2022-04-27 11:44:32.1670,0.324,-0.727,0.054,-4.33,-1.44,-0.73,1.34,0.11,-0.29,100382.401
2022-04-27 11:44:32.1770,0.609,-0.705,0.456,-5.96,-3.55,-3.93,0.98,0.08,0.18,100382.401
2022-04-27 11:44:32.1870,0.552,-1.324,0.027,-7.84,0.84,-3.56,0.98,0.08,0.18,100382.401
2022-04-27 11:44:32.1970,0.095,-1.21,-0.233,-3.53,3.76,2.75,1.51,0.23,0.28,100382.401
2022-04-27 11:44:32.2070,-0.046,-0.904,0.197,-1.24,-0.28,-0.87,1.58,0.15,0.56,100382.401
2022-04-27 11:44:32.2170,-0.308,-0.917,0.241,0.48,-0.63,-2.64,1.52,0.21,0.42,100382.401
2022-04-27 11:44:32.2270,-0.397,-0.861,-0.073,2.56,-1.43,-0.46,1.52,0.21,0.42,100382.401
2022-04-27 11:44:32.2370,-0.284,-1.097,-0.021,1.85,0.03,1.4,1.62,0.0,-0.03,100382.401
2022-04-27 11:44:32.2470,-0.202,-1.18,0.208,0.73,2.0,-1.22,1.82,-0.13,-0.07,100382.401
2022-04-27 11:44:32.2570,-0.169,-1.267,0.215,0.45,1.99,-1.31,2.0,0.07,-0.06,100382.401
2022-04-27 11:44:32.2670,-0.042,-1.489,0.264,-0.53,4.28,-1.74,1.82,0.0,0.05,100382.401
2022-04-27 11:44:32.2770,0.034,-1.345,0.451,-1.5,4.47,-2.5,1.56,-0.02,0.11,100382.401
2022-04-27 11:44:32.2870,-0.063,-1.214,0.474,-1.4,2.36,-3.73,1.56,-0.02,0.11,100382.401
2022-04-27 11:44:32.2970,-0.189,-1.327,0.473,0.1,3.1,-3.2,1.05,-0.03,0.1,100382.401
2022-04-27 11:44:32.3070,-0.233,-1.22,0.403,0.73,2.88,-3.24,1.0,0.04,0.09,100382.401
2022-04-27 11:44:32.3170,-0.155,-1.202,0.366,0.59,2.05,-1.85,0.76,-0.01,0.15,100407.99
2022-04-27 11:44:32.3270,-0.081,-1.155,0.474,-0.79,1.87,-3.19,0.8,-0.02,0.12,100407.99
2022-04-27 11:44:32.3370,-0.221,-1.077,0.497,0.24,1.71,-2.91,0.76,-0.13,0.06,100407.99
2022-04-27 11:44:32.3470,-0.193,-1.006,0.415,0.39,0.38,-2.78,0.76,-0.13,0.06,100407.99
2022-04-27 11:44:32.3570,-0.209,-0.947,0.29,0.58,0.18,-1.6,0.83,-0.14,-0.18,100407.99
2022-04-27 11:44:32.3660,-0.153,-0.914,0.235,0.09,-0.7,-0.48,0.83,-0.14,-0.18,100407.99
2022-04-27 11:44:32.3760,-0.428,-1.093,0.322,1.62,0.09,-1.07,0.74,-0.33,-0.39,100407.99
2022-04-27 11:44:32.3860,-0.218,-1.573,0.578,2.58,4.49,-1.98,0.64,-0.19,-0.19,100407.99
2022-04-27 11:44:32.3960,0.161,-1.512,0.624,-2.41,5.88,-5.29,0.64,-0.19,-0.19,100407.99
2022-04-27 11:44:32.4060,-0.016,-1.475,0.193,-2.06,5.17,-0.93,0.78,-0.28,-0.03,100407.99
2022-04-27 11:44:32.4160,-0.101,-1.145,0.211,-0.31,3.21,0.47,0.87,-0.48,-0.1,100407.99
2022-04-27 11:44:32.4260,-0.125,-0.884,0.308,-0.26,-0.05,-0.38,0.87,-0.48,-0.1,100407.99
2022-04-27 11:44:32.4360,-0.14,-0.792,0.334,0.12,-1.37,-0.96,0.79,-0.49,-0.18,100407.99
2022-04-27 11:44:32.4460,-0.111,-0.741,0.309,-0.08,-2.21,-0.58,0.96,-0.2,-0.36,100407.99
2022-04-27 11:44:32.4560,-0.057,-0.874,0.336,-0.31,-1.34,-0.65,1.03,-0.06,-0.26,100407.99
2022-04-27 11:44:32.4660,0.076,-0.919,0.387,-1.46,-0.55,-0.86,0.99,0.04,-0.01,100407.99
2022-04-27 11:44:32.4760,0.229,-0.963,0.456,-2.91,0.15,-1.72,0.99,0.04,-0.01,100407.99
2022-04-27 11:44:32.4850,0.259,-1.025,0.402,-3.72,0.22,-1.31,0.99,0.02,0.17,100407.99
2022-04-27 11:44:32.4950,0.179,-1.098,0.386,-3.5,1.39,-0.73,1.04,-0.19,0.37,100407.99
2022-04-27 11:44:32.5050,-0.017,-1.134,0.438,-1.83,1.71,-1.36,0.96,-0.29,0.42,100407.99
2022-04-27 11:44:32.5150,-0.167,-1.123,0.371,-0.09,1.89,-0.73,0.97,-0.35,0.37,100407.99
2022-04-27 11:44:32.5250,-0.204,-1.15,0.365,0.73,1.91,-0.34,1.13,-0.37,0.29,100407.99
2022-04-27 11:44:32.5350,-0.124,-1.159,0.429,0.18,2.3,-0.53,1.19,-0.29,0.37,100407.99
2022-04-27 11:44:32.5460,-0.141,-1.141,0.573,-0.15,2.15,-1.66,1.29,-0.2,0.41,100407.99
2022-04-27 11:44:32.5550,-0.202,-1.097,0.634,0.53,1.82,-2.92,1.29,-0.2,0.41,100407.99
2022-04-27 11:44:32.5650,-0.145,-1.142,0.342,0.2,2.0,-0.73,1.53,-0.14,0.49,100407.99
2022-04-27 11:44:32.5750,-0.164,-1.155,0.43,0.08,2.48,0.42,1.67,-0.09,0.52,100407.99
2022-04-27 11:44:32.5850,-0.134,-1.043,0.601,-0.09,1.87,-1.54,1.71,-0.08,0.45,100407.99
2022-04-27 11:44:32.5950,-0.202,-0.948,0.651,0.13,0.75,-2.22,1.45,-0.24,0.42,100407.99
2022-04-27 11:44:32.6050,-0.287,-0.954,0.628,1.0,0.54,-2.02,1.45,-0.24,0.42,100407.99
2022-04-27 11:44:32.6150,-0.317,-0.941,0.606,1.5,0.73,-1.69,1.38,-0.39,0.34,100407.99
2022-04-27 11:44:32.6250,-0.278,-0.894,0.626,1.43,0.31,-1.52,1.36,-0.69,0.28,100407.99
2022-04-27 11:44:32.6350,-0.224,-0.919,0.65,0.7,0.31,-1.71,1.39,-0.74,0.25,100407.99
2022-04-27 11:44:32.6450,-0.264,-0.971,0.69,0.92,0.9,-1.88,1.39,-0.74,0.25,100407.99
2022-04-27 11:44:32.6560,-0.257,-0.983,0.728,1.09,1.22,-2.17,1.43,-0.68,0.21,100407.99
2022-04-27 11:44:32.6640,-0.181,-1.024,0.739,0.64,1.52,-2.24,1.49,-0.64,0.14,100407.99
2022-04-27 11:44:32.6750,-0.066,-1.057,0.762,-0.44,2.11,-2.26,1.52,-0.59,0.14,100407.99
2022-04-27 11:44:32.6840,0.01,-1.037,0.794,-1.36,2.03,-2.42,1.48,-0.54,0.2,100407.99
2022-04-27 11:44:32.6940,0.031,-1.063,0.738,-1.72,2.25,-2.22,1.42,-0.65,0.23,100407.99
2022-04-27 11:44:32.7040,0.09,-1.045,0.73,-2.03,2.33,-1.46,1.4,-0.53,0.32,100407.99
2022-04-27 11:44:32.7140,0.101,-0.981,0.771,-2.56,2.03,-1.97,1.31,-0.58,0.37,100407.99
2022-04-27 11:44:32.7240,0.018,-0.924,0.73,-1.97,1.37,-1.57,1.31,-0.58,0.37,100407.99
2022-04-27 11:44:32.7340,-0.077,-0.865,0.723,-0.99,1.0,-1.24,1.2,-0.66,0.34,100407.99
2022-04-27 11:44:32.7440,-0.131,-0.799,0.761,-0.3,0.28,-1.44,1.02,-0.8,0.32,100407.99
2022-04-27 11:44:32.7540,-0.188,-0.802,0.757,0.26,0.18,-1.42,0.8,-1.05,0.12,100407.99
2022-04-27 11:44:32.7640,-0.25,-0.786,0.75,0.86,0.27,-1.4,0.79,-1.11,-0.04,100407.99
2022-04-27 11:44:32.7750,-0.284,-0.747,0.744,1.54,-0.11,-1.08,0.79,-1.11,-0.04,100407.99
2022-04-27 11:44:32.7840,-0.312,-0.74,0.802,1.75,-0.31,-1.42,0.72,-1.18,-0.23,100407.99
2022-04-27 11:44:32.7940,-0.307,-0.761,0.826,2.05,-0.03,-1.84,0.65,-1.18,-0.41,100407.99
2022-04-27 11:44:32.8040,-0.215,-0.759,0.834,1.62,0.03,-1.83,0.4,-1.2,-0.74,100407.99
2022-04-27 11:44:32.8140,-0.093,-0.724,0.831,0.52,-0.3,-1.89,0.41,-1.25,-0.83,100407.99
2022-04-27 11:44:32.8240,0.001,-0.871,0.793,-0.43,0.4,-1.44,0.41,-1.25,-0.83,100407.99
2022-04-27 11:44:32.8330,0.074,-0.997,0.761,-0.88,2.16,-1.29,0.38,-1.28,-0.72,100407.99
2022-04-27 11:44:32.8440,0.197,-0.968,0.768,-1.97,2.25,-0.81,0.36,-1.14,-0.6,100407.99
2022-04-27 11:44:32.8540,0.196,-0.94,0.775,-2.37,1.91,-1.33,0.36,-1.05,-0.48,100407.99
2022-04-27 11:44:32.8640,0.13,-0.93,0.735,-1.66,1.94,-0.72,0.37,-0.99,-0.43,100407.99
2022-04-27 11:44:32.8730,0.103,-0.825,0.747,-1.14,1.2,-0.76,0.37,-0.99,-0.43,100407.99
2022-04-27 11:44:32.8830,0.067,-0.759,0.746,-0.82,0.31,-0.77,0.44,-0.9,-0.36,100407.99
2022-04-27 11:44:32.8930,0.065,-0.747,0.737,-0.44,0.1,-0.64,0.44,-0.9,-0.36,100407.99
2022-04-27 11:44:32.9030,0.094,-0.727,0.753,-0.67,-0.01,-0.65,0.53,-0.74,-0.29,100407.99
2022-04-27 11:44:32.9130,0.106,-0.727,0.764,-0.74,-0.08,-0.82,0.53,-0.74,-0.29,100407.99
2022-04-27 11:44:32.9230,0.124,-0.727,0.766,-0.88,-0.02,-0.8,0.55,-0.69,-0.24,100407.99
2022-04-27 11:44:32.9330,0.081,-0.71,0.767,-0.66,-0.08,-0.78,0.55,-0.65,-0.22,100407.99
2022-04-27 11:44:32.9430,0.007,-0.724,0.774,0.11,-0.11,-0.77,0.44,-0.73,-0.33,100407.99
2022-04-27 11:44:32.9530,-0.029,-0.752,0.768,0.7,0.27,-0.84,0.38,-0.79,-0.41,100407.99
2022-04-27 11:44:32.9630,-0.035,-0.746,0.736,0.93,0.32,-0.47,0.33,-0.83,-0.48,100407.99
2022-04-27 11:44:32.9730,-0.017,-0.736,0.748,0.95,0.27,-0.43,0.33,-0.83,-0.48,100407.99
2022-04-27 11:44:32.9830,0.037,-0.724,0.751,0.64,0.15,-0.55,0.26,-0.85,-0.54,100407.99
2022-04-27 11:44:32.9930,0.114,-0.715,0.734,0.02,0.11,-0.39,0.21,-0.85,-0.58,100407.99
2022-04-27 11:44:33.0030,0.17,-0.692,0.738,-0.5,-0.08,-0.36,0.09,-0.89,-0.6,100407.99
2022-04-27 11:44:33.0130,0.223,-0.674,0.738,-0.93,-0.25,-0.42,0.06,-0.9,-0.58,100407.99
2022-04-27 11:44:33.0230,0.266,-0.659,0.714,-1.3,-0.42,-0.25,0.06,-0.9,-0.58,100407.99
2022-04-27 11:44:33.0330,0.292,-0.648,0.718,-1.53,-0.52,-0.14,0.07,-0.95,-0.43,100407.99
2022-04-27 11:44:33.0420,0.286,-0.646,0.728,-1.51,-0.58,-0.32,0.09,-0.98,-0.41,100407.99
2022-04-27 11:44:33.0520,0.246,-0.639,0.713,-1.12,-0.57,-0.22,0.17,-0.98,-0.4,100407.99
2022-04-27 11:44:33.0630,0.235,-0.614,0.703,-0.75,-0.77,-0.12,0.27,-0.99,-0.4,100407.99
2022-04-27 11:44:33.0730,0.239,-0.606,0.709,-0.71,-0.91,-0.06,0.27,-0.99,-0.4,100407.99
2022-04-27 11:44:33.0820,0.239,-0.624,0.715,-0.58,-0.81,-0.22,0.32,-1.0,-0.41,100407.99
2022-04-27 11:44:33.0930,0.259,-0.658,0.705,-0.63,-0.46,-0.11,0.38,-1.08,-0.33,100407.99
2022-04-27 11:44:33.1020,0.273,-0.668,0.707,-0.71,-0.24,-0.08,0.38,-1.08,-0.33,100407.99
2022-04-27 11:44:33.1120,0.283,-0.694,0.711,-0.71,-0.04,-0.12,0.38,-1.06,-0.2,100407.99
2022-04-27 11:44:33.1220,0.292,-0.703,0.716,-0.74,0.2,-0.17,0.38,-1.06,-0.17,100407.99
2022-04-27 11:44:33.1320,0.28,-0.693,0.723,-0.62,0.15,-0.17,0.35,-1.05,-0.16,100407.99
2022-04-27 11:44:33.1420,0.268,-0.706,0.755,-0.36,0.22,-0.47,0.35,-1.05,-0.16,100407.99
2022-04-27 11:44:33.1520,0.273,-0.713,0.754,-0.31,0.36,-0.6,0.32,-1.05,-0.15,100407.99
2022-04-27 11:44:33.1620,0.281,-0.71,0.748,-0.29,0.37,-0.5,0.29,-1.06,-0.17,100407.99
2022-04-27 11:44:33.1730,0.289,-0.708,0.76,-0.29,0.38,-0.59,0.29,-1.06,-0.17,100407.99
2022-04-27 11:44:33.1820,0.295,-0.694,0.759,-0.26,0.32,-0.65,0.25,-1.1,-0.23,100407.99
2022-04-27 11:44:33.1920,0.31,-0.673,0.767,-0.28,0.15,-0.68,0.25,-1.1,-0.23,100407.99
2022-04-27 11:44:33.2020,0.332,-0.652,0.768,-0.38,-0.06,-0.75,0.25,-1.05,-0.27,100407.99
2022-04-27 11:44:33.2120,0.363,-0.645,0.772,-0.57,-0.13,-0.79,0.25,-1.05,-0.27,100407.99
2022-04-27 11:44:33.2230,0.392,-0.634,0.778,-0.79,-0.21,-0.84,0.24,-1.01,-0.27,100407.99
2022-04-27 11:44:33.2310,0.411,-0.633,0.787,-0.94,-0.25,-0.97,0.22,-0.94,-0.25,100407.99
2022-04-27 11:44:33.2410,0.427,-0.627,0.783,-1.01,-0.24,-0.98,0.2,-0.91,-0.23,100407.99
2022-04-27 11:44:33.2510,0.442,-0.622,0.777,-1.1,-0.3,-0.94,0.18,-0.9,-0.21,100407.99
2022-04-27 11:44:33.2610,0.453,-0.615,0.759,-1.15,-0.3,-0.84,0.17,-1.01,-0.18,100407.99
2022-04-27 11:44:33.2710,0.46,-0.601,0.743,-1.15,-0.45,-0.69,0.17,-1.01,-0.18,100407.99
2022-04-27 11:44:33.2810,0.466,-0.595,0.728,-1.13,-0.49,-0.52,0.17,-1.09,-0.19,100557.083
2022-04-27 11:44:33.2910,0.468,-0.592,0.744,-1.07,-0.53,-0.64,0.13,-1.14,-0.21,100557.083
2022-04-27 11:44:33.3010,0.489,-0.59,0.718,-1.1,-0.46,-0.61,0.09,-1.16,-0.21,100557.083
2022-04-27 11:44:33.3110,0.52,-0.573,0.705,-1.29,-0.68,-0.4,0.04,-1.23,-0.19,100557.083
2022-04-27 11:44:33.3210,0.539,-0.581,0.678,-1.44,-0.66,-0.28,0.0,-1.36,-0.15,100557.083
2022-04-27 11:44:33.3310,0.541,-0.587,0.669,-1.44,-0.55,-0.16,-0.04,-1.49,-0.1,100557.083
2022-04-27 11:44:33.3410,0.53,-0.585,0.667,-1.24,-0.58,-0.17,-0.04,-1.49,-0.1,100557.083
2022-04-27 11:44:33.3510,0.535,-0.58,0.671,-1.14,-0.58,-0.27,-0.01,-1.48,-0.09,100557.083
2022-04-27 11:44:33.3610,0.526,-0.579,0.673,-1.03,-0.65,-0.36,0.01,-1.43,-0.1,100557.083
2022-04-27 11:44:33.3710,0.503,-0.596,0.667,-0.74,-0.51,-0.4,0.01,-1.43,-0.1,100557.083
2022-04-27 11:44:33.3800,0.489,-0.597,0.657,-0.47,-0.43,-0.36,0.01,-1.33,-0.22,100557.083
2022-04-27 11:44:33.3900,0.475,-0.611,0.65,-0.24,-0.35,-0.32,0.01,-1.33,-0.22,100557.083
2022-04-27 11:44:33.4000,0.47,-0.614,0.65,-0.06,-0.23,-0.41,-0.02,-1.32,-0.3,100557.083
2022-04-27 11:44:33.4100,0.468,-0.62,0.63,0.07,-0.25,-0.35,-0.08,-1.37,-0.38,100557.083
2022-04-27 11:44:33.4200,0.47,-0.651,0.603,0.19,0.04,-0.15,-0.14,-1.46,-0.44,100557.083
2022-04-27 11:44:33.4300,0.497,-0.669,0.592,0.16,0.26,-0.04,-0.18,-1.53,-0.46,100557.083
2022-04-27 11:44:33.4400,0.545,-0.682,0.596,-0.15,0.43,-0.15,-0.22,-1.58,-0.43,100557.083
2022-04-27 11:44:33.4500,0.592,-0.67,0.594,-0.52,0.42,-0.28,-0.23,-1.58,-0.38,100557.083
2022-04-27 11:44:33.4600,0.626,-0.652,0.564,-0.79,0.22,-0.16,-0.18,-1.52,-0.23,100557.083
2022-04-27 11:44:33.4700,0.653,-0.649,0.535,-0.99,0.15,0.06,-0.18,-1.52,-0.23,100557.083
2022-04-27 11:44:33.4800,0.658,-0.647,0.525,-1.05,0.14,0.14,-0.09,-1.4,-0.06,100557.083
2022-04-27 11:44:33.4900,0.644,-0.634,0.52,-0.89,0.06,0.11,-0.06,-1.35,-0.02,100557.083
2022-04-27 11:44:33.5010,0.623,-0.624,0.512,-0.62,-0.07,0.1,-0.04,-1.3,-0.01,100557.083
2022-04-27 11:44:33.5100,0.603,-0.608,0.506,-0.35,-0.19,0.06,-0.04,-1.3,-0.01,100557.083
2022-04-27 11:44:33.5200,0.596,-0.596,0.477,-0.16,-0.35,0.22,-0.04,-1.27,-0.03,100557.083
2022-04-27 11:44:33.5300,0.595,-0.587,0.479,-0.07,-0.42,0.25,-0.06,-1.27,-0.04,100557.083
2022-04-27 11:44:33.5400,0.608,-0.585,0.483,-0.07,-0.5,0.15,-0.08,-1.24,-0.04,100557.083
2022-04-27 11:44:33.5500,0.616,-0.584,0.49,-0.14,-0.49,-0.07,-0.09,-1.2,-0.06,100557.083
2022-04-27 11:44:33.5600,0.63,-0.589,0.481,-0.16,-0.5,-0.04,-0.09,-1.2,-0.06,100557.083
2022-04-27 11:44:33.5700,0.657,-0.603,0.494,-0.34,-0.35,-0.18,-0.15,-1.25,-0.07,100557.083
2022-04-27 11:44:33.5790,0.678,-0.609,0.492,-0.51,-0.28,-0.36,-0.19,-1.32,-0.06,100557.083
2022-04-27 11:44:33.5890,0.701,-0.617,0.456,-0.66,-0.22,-0.2,-0.19,-1.32,-0.06,100557.083
2022-04-27 11:44:33.5990,0.722,-0.627,0.409,-0.83,-0.12,0.17,-0.2,-1.42,-0.04,100557.083
2022-04-27 11:44:33.6090,0.734,-0.631,0.396,-0.89,-0.06,0.34,-0.21,-1.5,-0.01,100557.083
2022-04-27 11:44:33.6190,0.743,-0.619,0.398,-0.94,-0.12,0.2,-0.2,-1.51,0.04,100557.083
2022-04-27 11:44:33.6290,0.753,-0.591,0.367,-0.97,-0.4,0.27,-0.2,-1.51,0.04,100557.083
2022-04-27 11:44:33.6390,0.755,-0.58,0.342,-0.97,-0.57,0.48,-0.16,-1.46,0.06,100557.083
2022-04-27 11:44:33.6490,0.757,-0.578,0.324,-0.93,-0.62,0.57,-0.04,-1.18,0.05,100557.083
2022-04-27 11:44:33.6590,0.768,-0.582,0.322,-0.96,-0.61,0.58,-0.04,-1.18,0.05,100557.083
2022-04-27 11:44:33.6690,0.785,-0.59,0.322,-1.07,-0.55,0.49,0.05,-0.91,0.08,100557.083
2022-04-27 11:44:33.6790,0.801,-0.599,0.321,-1.22,-0.45,0.47,0.07,-0.86,0.12,100557.083
2022-04-27 11:44:33.6890,0.805,-0.597,0.331,-1.28,-0.44,0.34,0.07,-0.86,0.12,100557.083
2022-04-27 11:44:33.6990,0.792,-0.583,0.336,-1.21,-0.55,0.2,0.1,-0.95,0.21,100557.083
2022-04-27 11:44:33.7090,0.752,-0.572,0.328,-0.9,-0.69,0.19,0.12,-1.0,0.24,100557.083
2022-04-27 11:44:33.7190,0.706,-0.573,0.315,-0.41,-0.75,0.23,0.14,-1.03,0.25,100557.083
2022-04-27 11:44:33.7290,0.662,-0.575,0.312,0.01,-0.7,0.28,0.14,-1.03,0.25,100557.083
2022-04-27 11:44:33.7390,0.598,-0.565,0.326,0.61,-0.78,0.13,0.15,-0.81,0.2,100557.083
2022-04-27 11:44:33.7490,0.572,-0.546,0.361,1.09,-0.95,-0.16,0.16,-0.66,0.14,100557.083
2022-04-27 11:44:33.7580,0.598,-0.541,0.376,0.99,-1.1,-0.5,0.16,-0.64,0.11,100557.083
2022-04-27 11:44:33.7690,0.613,-0.579,0.373,0.75,-0.89,-0.54,0.19,-0.61,0.09,100557.083
2022-04-27 11:44:33.7780,0.621,-0.62,0.366,0.74,-0.42,-0.52,0.19,-0.61,0.09,100557.083
2022-04-27 11:44:33.7880,0.674,-0.647,0.325,0.39,-0.14,-0.28,0.28,-0.68,0.14,100557.083
2022-04-27 11:44:33.7980,0.709,-0.674,0.283,-0.11,0.15,0.17,0.28,-0.68,0.14,100557.083
2022-04-27 11:44:33.8080,0.71,-0.674,0.256,-0.15,0.24,0.42,0.36,-0.68,0.19,100557.083
2022-04-27 11:44:33.8180,0.734,-0.661,0.244,-0.28,0.16,0.61,0.36,-0.68,0.19,100557.083
2022-04-27 11:44:33.8280,0.77,-0.644,0.265,-0.61,-0.01,0.47,0.39,-0.56,0.15,100557.083
2022-04-27 11:44:33.8380,0.814,-0.629,0.274,-0.99,-0.16,0.33,0.39,-0.49,0.14,100557.083
2022-04-27 11:44:33.8480,0.862,-0.615,0.288,-1.47,-0.3,0.19,0.39,-0.49,0.14,100557.083
2022-04-27 11:44:33.8580,0.895,-0.606,0.304,-1.84,-0.43,0.04,0.3,-0.42,0.23,100557.083
2022-04-27 11:44:33.8680,0.915,-0.618,0.312,-2.1,-0.4,-0.1,0.3,-0.42,0.23,100557.083
2022-04-27 11:44:33.8780,0.908,-0.64,0.328,-2.12,-0.22,-0.19,0.25,-0.39,0.3,100557.083
2022-04-27 11:44:33.8880,0.903,-0.662,0.344,-2.06,-0.01,-0.44,0.19,-0.36,0.37,100557.083
2022-04-27 11:44:33.8980,0.88,-0.681,0.333,-1.98,0.16,-0.39,0.15,-0.37,0.46,100557.083
2022-04-27 11:44:33.9080,0.814,-0.686,0.334,-1.5,0.26,-0.37,0.11,-0.29,0.58,100557.083
2022-04-27 11:44:33.9170,0.744,-0.684,0.329,-0.79,0.18,-0.38,0.11,-0.3,0.59,100557.083
2022-04-27 11:44:33.9270,0.697,-0.693,0.318,-0.3,0.2,-0.29,0.11,-0.3,0.58,100557.083
2022-04-27 11:44:33.9380,0.653,-0.691,0.313,0.1,0.21,-0.2,0.1,-0.29,0.53,100557.083
2022-04-27 11:44:33.9470,0.622,-0.679,0.32,0.46,0.08,-0.3,0.09,-0.31,0.47,100557.083
2022-04-27 11:44:33.9570,0.616,-0.671,0.296,0.58,-0.05,-0.21,0.07,-0.34,0.4,100557.083
2022-04-27 11:44:33.9670,0.623,-0.669,0.266,0.54,-0.11,0.11,0.07,-0.36,0.34,100557.083
2022-04-27 11:44:33.9770,0.649,-0.664,0.257,0.36,-0.17,0.24,0.07,-0.36,0.34,100557.083
2022-04-27 11:44:33.9870,0.694,-0.661,0.249,-0.05,-0.22,0.3,0.04,-0.35,0.29,100557.083
2022-04-27 11:44:33.9970,0.739,-0.656,0.244,-0.51,-0.3,0.33,0.04,-0.35,0.29,100557.083
2022-04-27 11:44:34.0070,0.785,-0.654,0.228,-0.97,-0.33,0.4,0.06,-0.33,0.31,100557.083
2022-04-27 11:44:34.0170,0.826,-0.657,0.205,-1.42,-0.35,0.63,0.09,-0.31,0.36,100557.083
2022-04-27 11:44:34.0270,0.85,-0.666,0.196,-1.74,-0.31,0.77,0.14,-0.3,0.52,100557.083
2022-04-27 11:44:34.0370,0.861,-0.68,0.204,-1.92,-0.22,0.72,0.16,-0.31,0.61,100557.083
2022-04-27 11:44:34.0470,0.861,-0.693,0.208,-2.0,-0.11,0.65,0.19,-0.33,0.7,100557.083
2022-04-27 11:44:34.0570,0.845,-0.697,0.208,-1.93,-0.08,0.62,0.23,-0.35,0.75,100557.083
2022-04-27 11:44:34.0670,0.82,-0.702,0.204,-1.76,-0.09,0.65,0.23,-0.35,0.75,100557.083
2022-04-27 11:44:34.0760,0.784,-0.712,0.206,-1.48,-0.05,0.65,0.36,-0.43,0.81,100557.083
2022-04-27 11:44:34.0860,0.749,-0.714,0.216,-1.17,-0.02,0.58,0.36,-0.43,0.81,100557.083
2022-04-27 11:44:34.0960,0.714,-0.704,0.228,-0.88,-0.13,0.46,0.41,-0.46,0.81,100557.083
2022-04-27 11:44:34.1060,0.683,-0.693,0.237,-0.6,-0.28,0.35,0.45,-0.48,0.7379792332649231,100557.083
2022-04-27 11:44:34.1160,0.665,-0.687,0.247,-0.4,-0.39,0.27,0.47,-0.48,0.74,100557.083
2022-04-27 11:44:34.1260,0.659,-0.684,0.259,-0.34,-0.45,0.17,0.5,-0.41,0.63,100557.083
2022-04-27 11:44:34.1360,0.662,-0.684,0.262,-0.37,-0.51,0.09,0.5,-0.41,0.63,100557.083
2022-04-27 11:44:34.1460,0.677,-0.696,0.253,-0.51,-0.45,0.17,0.53,-0.34,0.59,100557.083
2022-04-27 11:44:34.1560,0.697,-0.71,0.24,-0.73,-0.33,0.29,0.54,-0.34,0.61,100557.083
2022-04-27 11:44:34.1660,0.704,-0.726,0.231,-0.9,-0.22,0.44,0.54,-0.34,0.61,100557.083
2022-04-27 11:44:34.1760,0.709,-0.756,0.234,-0.96,0.0,0.45,0.53,-0.35,0.64,100557.083
2022-04-27 11:44:34.1860,0.716,-0.782,0.234,-1.08,0.27,0.46,0.53,-0.39,0.68,100557.083
2022-04-27 11:44:34.1960,0.729,-0.802,0.235,-1.2,0.44,0.46,0.54,-0.44,0.76,100557.083
2022-04-27 11:44:34.2060,0.75,-0.825,0.251,-1.43,0.63,0.4,0.53,-0.49,0.82,100557.083
2022-04-27 11:44:34.2160,0.771,-0.841,0.264,-1.71,0.79,0.22,0.53,-0.49,0.82,100557.083
2022-04-27 11:44:34.2260,0.762,-0.849,0.269,-1.84,0.88,0.19,0.49,-0.58,0.95,100557.083
2022-04-27 11:44:34.2360,0.688,-0.834,0.276,-1.38,0.76,0.09,0.48,-0.68,0.93,100557.083
2022-04-27 11:44:34.2460,0.612,-0.821,0.271,-0.62,0.57,0.12,0.48,-0.68,0.93,102248.459
2022-04-27 11:44:34.2560,0.543,-0.807,0.267,0.02,0.41,0.15,0.48,-0.78,0.85,102248.459
2022-04-27 11:44:34.2660,0.504,-0.787,0.268,0.55,0.21,0.18,0.48,-0.87,0.62,102248.459
2022-04-27 11:44:34.2750,0.527,-0.769,0.274,0.51,-0.01,0.07,0.48,-0.87,0.62,102248.459
2022-04-27 11:44:34.2850,0.583,-0.758,0.273,0.03,-0.15,0.11,0.44,-0.83,0.48,102248.459
2022-04-27 11:44:34.2950,0.652,-0.742,0.285,-0.64,-0.31,-0.02,0.44,-0.83,0.48,102248.459
2022-04-27 11:44:34.3050,0.709,-0.749,0.279,-1.3,-0.37,-0.04,0.4,-0.82,0.48,102248.459
2022-04-27 11:44:34.3150,0.717,-0.758,0.275,-1.57,-0.26,0.0,0.33,-0.86,0.49,102248.459
2022-04-27 11:44:34.3250,0.715,-0.775,0.261,-1.54,-0.18,0.06,0.33,-0.86,0.49,102248.459
2022-04-27 11:44:34.3350,0.723,-0.792,0.247,-1.61,0.02,0.2,0.31,-0.88,0.52,102248.459
2022-04-27 11:44:34.3450,0.745,-0.803,0.248,-1.79,0.09,0.22,0.3,-0.9,0.55,102248.459
2022-04-27 11:44:34.3550,0.757,-0.818,0.25,-2.0,0.21,0.15,0.25,-0.86,0.66,102248.459
2022-04-27 11:44:34.3650,0.758,-0.834,0.243,-2.07,0.33,0.17,0.25,-0.86,0.66,102248.459
2022-04-27 11:44:34.3750,0.74,-0.841,0.241,-2.0,0.41,0.18,0.23,-0.85,0.72,102248.459
2022-04-27 11:44:34.3860,0.724,-0.843,0.232,-1.83,0.42,0.2,0.2,-0.88,0.76,102248.459
